id,title,budget,revenue,runtime,pop_actors,vote_average,vote_count,pop_directors,pop_producer
605,The Matrix Revolutions,150000000,424988211,129.0,154.527,6.7,7859,43.039,1.587
606,Out of Africa,31000000,128499205,161.0,40.49900000000001,7.2,1065,6.566,6.566
607,Men in Black,90000000,589390539,98.0,98.22999999999999,7.2,11354,8.157,1.86
608,Men in Black II,140000000,445135288,88.0,110.918,6.3,8176,8.157,1.86
609,Poltergeist,10700000,122200000,114.0,41.275,7.1,2229,3.458,41.845
612,Munich,70000000,130358911,164.0,86.753,7.1,1993,39.187,45.903
615,The Passion of the Christ,30000000,611899420,127.0,63.900999999999996,7.4,3262,36.614,38.768
616,The Last Samurai,140000000,456758981,154.0,85.761,7.5,5408,4.761,42.50900000000001
617,Wild Things,20000000,67200000,108.0,83.72,6.3,1271,1.4,1.2
618,The Birth of a Nation,100000,11000000,193.0,21.814999999999998,6.1,386,2.514,2.514
619,The Bodyguard,25000000,411006740,129.0,49.322,6.7,2252,2.034,31.113
620,Ghostbusters,30000000,296187079,107.0,89.436,7.5,7124,8.644,10.644
621,Grease,6000000,181813770,110.0,35.609,7.4,5942,2.266,1.2
622,The Ninth Gate,38000000,58401898,133.0,74.932,6.4,2252,4.819,4.819
623,A Fish Called Wanda,7500000,62493712,109.0,57.806999999999995,7.2,1628,2.369,3.576
624,Easy Rider,360000,60000000,95.0,22.661,7.1,1526,10.717,4.812
625,The Killing Fields,14400000,34700291,142.0,32.96000000000001,7.5,529,0.972,0.84
655978,Hillary: Ocean to Sky,20000000,70049,106.0,3.012,10.0,1,0.6,0.6
627,Trainspotting,4000000,16491080,94.0,74.449,8.0,7973,8.03,0.863
628,Interview with the Vampire,60000000,223664608,123.0,125.26,7.4,4501,1.286,2.505
629,The Usual Suspects,6000000,23341568,106.0,68.372,8.2,8329,6.624,7.4639999999999995
630,The Wizard of Oz,2777000,33754967,102.0,29.845,7.6,4423,1.4,2.6710000000000003
634,Bridget Jones's Diary,25000000,281929795,97.0,67.471,6.8,4125,6.456,4.151
635,Angel Heart,17000000,17185632,113.0,77.299,7.1,1079,1.646,1.58
636,THX 1138,777000,2437000,86.0,34.367999999999995,6.5,696,21.636,1.2
638,Lost Highway,15000000,3675201,134.0,70.25,7.6,1876,15.566,4.212
639,When Harry Met Sally...,16000000,92823546,96.0,54.512,7.4,3119,4.635,8.954
640,Catch Me If You Can,52000000,352114312,141.0,161.26499999999996,8.0,12124,39.187,39.952999999999996
641,Requiem for a Dream,4500000,7390108,102.0,99.436,8.0,7857,8.164,1.2
642,Butch Cassidy and the Sundance Kid,6000000,102308889,111.0,52.765,7.6,1645,0.946,0.6
644,A.I. Artificial Intelligence,100000000,235926552,146.0,65.804,7.0,5036,39.187,44.388
646,Dr. No,950000,59600000,110.0,61.94499999999999,7.0,2685,4.485,4.912
650,Boyz n the Hood,6500000,57504069,112.0,66.80499999999999,7.6,1379,7.965,0.84
651,M*A*S*H,3500000,81600000,116.0,84.73400000000001,7.0,729,3.364,1.2
652,Troy,175000000,497409852,163.0,102.197,7.1,8266,5.9,8.015
654,On the Waterfront,910000,9600000,108.0,68.27699999999999,8.0,1141,2.223,1.052
655,"Paris, Texas",1746964,2181987,146.0,59.568000000000005,8.1,1216,3.626,4.826
657,From Russia with Love,2000000,78898765,115.0,47.41,7.1,2195,4.485,4.912
658,Goldfinger,2500000,124881062,110.0,42.022,7.4,2727,3.631,4.912
660,Thunderball,5500000,141195658,130.0,62.315000000000005,6.6,1658,4.485,1.65
663,Saw IV,10000000,139352633,96.0,67.30499999999999,6.1,2847,2.394,2.408
664,Twister,92000000,494471524,113.0,75.76599999999999,6.4,2458,5.617,12.777999999999999
665,Ben-Hur,15000000,164000000,222.0,43.18899999999999,7.8,2003,4.147,5.141
667,You Only Live Twice,9500000,111584787,117.0,42.812,6.5,1559,1.694,4.912
668,On Her Majesty's Secret Service,6500000,81974493,142.0,51.391999999999996,6.6,1357,1.276,5.729
671,Harry Potter and the Philosopher's Stone,125000000,976475550,152.0,112.09,7.9,22052,4.271,1.166
672,Harry Potter and the Chamber of Secrets,100000000,876688482,161.0,104.60100000000001,7.7,17775,4.271,1.166
673,Harry Potter and the Prisoner of Azkaban,130000000,789804554,141.0,99.84899999999999,8.0,17470,6.829,8.691
674,Harry Potter and the Goblet of Fire,150000000,895921036,157.0,126.638,7.8,16808,5.655,1.166
675,Harry Potter and the Order of the Phoenix,150000000,938212738,138.0,117.861,7.7,15957,13.264,1.766
676,Pearl Harbor,140000000,449220945,183.0,100.54,6.9,5157,8.288,21.330000000000002
679,Aliens,18500000,183316455,137.0,76.471,7.9,7474,18.726,7.106
680,Pulp Fiction,8000000,214179088,154.0,143.89600000000002,8.5,22597,18.166,1.551
681,Diamonds Are Forever,7200000,116019547,120.0,42.494,6.4,1520,3.631,5.729
682,The Man with the Golden Gun,7000000,97572000,125.0,70.05000000000001,6.4,1479,3.631,5.512
686,Contact,90000000,171120329,150.0,97.91300000000001,7.4,3408,3.925,6.1129999999999995
687,Dead Man Walking,11000000,39363635,122.0,63.139,7.4,1027,14.492,16.533
688,The Bridges of Madison County,24000000,182016617,135.0,63.5,7.7,1611,29.786,35.587
691,The Spy Who Loved Me,14000000,185438673,125.0,48.464,6.8,1426,1.694,2.79
692,Pink Flamingos,12000,6000000,92.0,5.673,6.3,346,3.424,3.424
693,Meet the Fockers,80000000,516642939,115.0,75.65100000000001,6.2,3884,4.041,25.571
694,The Shining,19000000,44781695,144.0,71.883,8.2,14002,9.805,9.805
696,Manhattan,9000000,39946780,96.0,56.58200000000001,7.8,1863,7.396,0.728
262841,Monster Trucks,125000000,64493915,104.0,88.918,6.1,675,3.866,2.268
698,Moonraker,34000000,210308099,126.0,41.03999999999999,6.1,1444,1.694,3.4130000000000003
699,For Your Eyes Only,28000000,195312802,127.0,48.176,6.5,1348,2.17,3.886
700,Octopussy,27500000,187500000,131.0,48.195,6.3,1440,2.17,3.886
702,A Streetcar Named Desire,1800000,8000000,125.0,46.028,7.7,1013,2.223,0.6
703,Annie Hall,4000000,38251425,93.0,43.69200000000001,7.8,3129,7.396,1.708
704,A Hard Day's Night,560000,2360561,88.0,33.260000000000005,7.4,491,0.771,1.387
705,All About Eve,1400000,8400000,139.0,29.647000000000002,8.2,1154,2.743,1.77
707,A View to a Kill,30000000,152427960,131.0,70.10600000000001,6.1,1421,2.17,8.982
708,The Living Daylights,40000000,191185897,130.0,66.73700000000001,6.5,1276,2.17,8.982
709,Licence to Kill,32000000,156167015,133.0,64.874,6.3,1425,2.17,8.982
710,GoldenEye,58000000,352194034,130.0,124.687,6.9,3021,4.939,8.773
711,Finding Forrester,43000000,80049764,136.0,60.501000000000005,7.1,844,2.176,22.249999999999996
712,Four Weddings and a Funeral,4400000,245700832,117.0,69.469,6.8,2074,5.655,1.463
713,The Piano,7000000,40185556,121.0,78.272,7.4,1074,7.698,3.4939999999999998
714,Tomorrow Never Dies,110000000,333011068,119.0,86.88399999999999,6.3,2370,4.263,7.083
744,Top Gun,15000000,356830601,110.0,101.947,7.0,5172,2.821,3.2569999999999997
745,The Sixth Sense,40000000,672806292,107.0,94.381,7.9,9254,11.21,7.859
746,The Last Emperor,23000000,43984230,163.0,60.342,7.6,1215,1.992,2.544
747,Shaun of the Dead,6100000,30097092,99.0,51.059,7.5,6705,10.725,0.6
752,V for Vendetta,54000000,132511035,132.0,76.314,7.9,11922,10.872,51.876
754,Face/Off,80000000,245676146,138.0,94.77499999999999,7.0,4108,10.265,3.922
755,From Dusk Till Dawn,19000000,25836616,108.0,74.476,7.0,4690,8.511,2.241
756,Fantasia,2280000,76411819,124.0,20.025,7.4,2389,33.695,11.956
759,Gentlemen Prefer Blondes,2300000,5300000,91.0,28.576,7.3,644,3.257,0.6
762,Monty Python and the Holy Grail,400000,5028949,91.0,31.766000000000002,7.8,4559,6.849,1.2
763,Braindead,3000000,242623,103.0,11.431000000000001,7.4,1178,17.752,0.6
764,The Evil Dead,350000,29400000,85.0,32.696,7.3,2802,17.147,6.805
765,Evil Dead II,3600000,5923044,84.0,34.288,7.5,2203,17.147,6.205
766,Army of Darkness,11000000,21502976,81.0,36.330999999999996,7.3,2296,17.147,15.648
767,Harry Potter and the Half-Blood Prince,250000000,933959197,153.0,115.52900000000001,7.7,15732,13.264,1.766
768,From Hell,35000000,74558115,122.0,91.514,6.7,2235,11.935,3.267
769,GoodFellas,25000000,46835000,145.0,97.77099999999999,8.5,9788,13.122,1.55
770,Gone with the Wind,4000000,402352579,233.0,32.678,8.0,3188,1.4,1.311
771,Home Alone,18000000,476684675,103.0,92.56199999999998,7.4,8740,4.271,4.825
772,Home Alone 2: Lost in New York,18000000,358994850,120.0,92.56199999999998,6.7,7569,4.271,4.825
773,Little Miss Sunshine,8000000,100523181,102.0,88.61800000000001,7.7,5503,3.3499999999999996,5.180000000000001
782,Gattaca,36000000,12532777,106.0,78.52,7.6,4960,7.115,21.545
783,Gandhi,22000000,77737889,191.0,56.354,7.5,1827,8.062,8.661999999999999
786,Almost Famous,60000000,47386287,122.0,68.11699999999999,7.5,2093,1.749,6.859999999999999
787,Mr. & Mrs. Smith,110000000,478207520,120.0,92.441,6.7,8365,5.478,15.454
788,Mrs. Doubtfire,25000000,441286195,125.0,83.03299999999999,7.2,4958,4.271,22.204
790,The Fog,1000000,21378361,89.0,72.583,6.7,1053,10.702,16.538
791,The Fog,18000000,46201432,100.0,66.315,4.4,557,2.299,15.524999999999999
792,Platoon,6000000,138530565,120.0,138.234,7.7,3430,8.794,0.998
793,Blue Velvet,6000000,8618766,120.0,54.629999999999995,7.7,2449,15.566,1.807
794,The Omen,2800000,60922980,111.0,45.402,7.4,1444,8.314,1.714
795,City of Angels,55000000,198685114,114.0,79.112,6.8,1693,2.558,3.162
796,Cruel Intentions,10500000,76347426,98.0,88.429,6.8,2533,4.451,6.388
801,"Good Morning, Vietnam",13000000,123922370,121.0,54.10399999999999,7.4,2024,2.651,6.654999999999999
802,Lolita,2000000,9250000,154.0,27.147999999999996,7.4,1525,9.805,0.766
804,Roman Holiday,1500000,12000000,119.0,40.43300000000001,7.9,1522,4.147,4.147
805,Rosemary's Baby,3200000,33395426,138.0,33.45,7.8,2963,4.819,1.751
806,The Omen,25000000,119188334,110.0,73.53,5.6,797,0.601,3.161
807,Se7en,33000000,327311859,127.0,92.417,8.3,16528,13.935,1.5979999999999999
808,Shrek,60000000,487853320,90.0,87.48400000000001,7.7,13471,10.397,7.343
809,Shrek 2,150000000,928760770,93.0,92.84700000000001,7.2,9631,18.712,5.668
810,Shrek the Third,160000000,813367380,93.0,92.84700000000001,6.3,7164,3.01,2.601
812,Aladdin,28000000,504050219,90.0,45.774,7.6,9448,11.386,11.386
813,Airplane!,3500000,83453539,88.0,66.898,7.3,3418,19.122,1.4
814,An American Werewolf in London,10000000,31973249,97.0,44.144000000000005,7.4,1740,6.902,2.666
816,Austin Powers: International Man of Mystery,16500000,67683989,94.0,45.268,6.5,2608,4.041,32.247
817,Austin Powers: The Spy Who Shagged Me,33000000,312016858,95.0,67.748,6.2,2624,4.041,33.827
818,Austin Powers in Goldmember,63000000,296655431,94.0,63.888999999999996,6.0,2488,4.041,33.827
819,Sleepers,44000000,165615285,147.0,75.21900000000001,7.6,2616,2.651,5.394
820,JFK,40000000,205405498,189.0,101.63399999999999,7.6,1553,8.794,12.81
821,Judgment at Nuremberg,3000000,10000000,179.0,41.484,8.1,538,1.76,2.36
824,Moulin Rouge!,52500000,179213434,128.0,79.38300000000001,7.6,3727,3.014,7.347999999999999
826,The Bridge on the River Kwai,3000000,44908000,161.0,36.458,7.8,1512,4.935,1.052
828,The Day the Earth Stood Still,995000,1850000,92.0,30.219,7.5,785,5.522,0.6
829,Chinatown,6000000,30000000,130.0,47.299,7.9,2843,4.819,2.838
830,Forbidden Planet,1900000,3250000,98.0,37.928000000000004,7.3,653,0.954,0.6
831,This Island Earth,800000,1700000,87.0,13.863,5.9,148,3.3129999999999997,1.62
834,Underworld: Evolution,50000000,111476513,106.0,75.31400000000001,6.6,3296,8.012,4.912
837,Videodrome,5952000,2120439,88.0,39.065999999999995,7.3,1562,10.153,0.6
838,American Graffiti,777000,140000000,110.0,39.415,7.0,1054,21.636,5.384
840,Close Encounters of the Third Kind,20000000,306889114,137.0,51.15,7.4,3233,39.187,3.292
841,Dune,40000000,30925690,137.0,50.839999999999996,6.3,2093,15.566,0.98
845,Strangers on a Train,1200000,7000000,101.0,28.945,7.7,1189,12.879,13.479
846,The X Files,66000000,189198313,121.0,58.818999999999996,6.8,1200,5.878,3.671
847,Willow,35000000,57269863,126.0,63.273999999999994,7.0,1363,6.917,8.903
848,Dragonslayer,18000000,14110013,108.0,30.191,6.5,192,3.501,1.58
849,Krull,27000000,16519460,117.0,44.434,6.0,375,2.096,1.783
850,A Christmas Story,3300000,20653717,93.0,36.054,7.3,930,5.527,6.447
853,Enemy at the Gates,68000000,96976270,131.0,83.963,7.4,2733,2.603,3.527
854,The Mask,23000000,351583407,101.0,86.884,6.9,8171,3.45,1.4
855,Black Hawk Down,92000000,172989651,145.0,89.861,7.4,4439,10.675,13.265
856,Who Framed Roger Rabbit,70000000,329803958,104.0,79.128,7.5,4533,3.925,9.077
857,Saving Private Ryan,70000000,481840909,169.0,116.874,8.2,12676,39.187,42.452
858,Sleepless in Seattle,21000000,227799884,105.0,107.56800000000001,6.7,1787,1.353,0.695
859,Dangerous Liaisons,14000000,34670720,119.0,130.934,7.3,866,4.885,1.6600000000000001
860,WarGames,12000000,79567667,114.0,68.80799999999999,7.1,1347,8.726,1.2
861,Total Recall,65000000,261317921,113.0,101.921,7.3,4476,3.794,4.803
862,Toy Story,30000000,373554033,81.0,105.10499999999999,8.0,15017,6.677,1.248
863,Toy Story 2,90000000,497366869,92.0,109.92399999999999,7.6,11298,6.677,1.294
864,Cool Runnings,14000000,154856263,98.0,22.427,7.0,1542,5.527,0.6
865,The Running Man,27000000,38122105,101.0,47.510000000000005,6.5,1737,6.714,2.22
866,Finding Neverland,25000000,116766556,106.0,97.936,7.3,3045,2.175,2.8
867,Sliver,40000000,116300000,108.0,101.559,5.4,487,3.804,1.656
869,Planet of the Apes,100000000,362211740,119.0,118.33400000000002,5.7,3190,15.143,0.694
871,Planet of the Apes,5800000,32589624,112.0,62.03000000000001,7.6,2568,5.862,0.98
872,Singin' in the Rain,2540800,7200000,103.0,32.562,8.2,2325,6.271000000000001,0.6
873,The Color Purple,15000000,146292000,154.0,69.345,7.8,1285,39.187,49.028
874,A Man for All Seasons,3900000,28350000,120.0,38.198,7.4,309,2.794,2.794
879,Hook,70000000,300855000,142.0,59.101,6.8,4323,39.187,15.769
881,A Few Good Men,40000000,243240178,138.0,87.779,7.5,2616,4.635,7.4350000000000005
887,The Best Years of Our Lives,2100000,23650000,171.0,37.496,7.8,446,4.147,0.6
888,The Flintstones,46000000,341631208,91.0,56.83200000000001,5.3,1932,5.54,2.26
889,The Flintstones in Viva Rock Vegas,83000000,59468275,90.0,61.29900000000001,4.8,570,5.54,1.345
891,All the President's Men,8500000,70600000,138.0,55.022999999999996,7.7,1347,2.464,0.84
898,Birdman of Alcatraz,2650000,3100000,147.0,43.365,7.5,207,10.564,2.166
394117,The Florida Project,2000000,11303040,112.0,78.231,7.4,2121,2.785,11.559
901,City Lights,1500000,4250000,87.0,31.781000000000002,8.3,1561,15.339,15.339
903,Cool Hand Luke,3200000,16217773,127.0,44.19499999999999,7.8,1036,3.271,1.694
907,Doctor Zhivago,11000000,111858363,200.0,56.118,7.6,837,4.935,1.223
909,Meet Me in St. Louis,1707561,7566000,113.0,30.267,7.1,258,2.376,1.2
910,The Big Sleep,1600000,4900000,116.0,44.765,7.7,741,3.257,3.257
913,The Thomas Crown Affair,48000000,124305181,113.0,86.72,6.7,889,6.497,39.790000000000006
914,The Great Dictator,2000000,11000000,125.0,29.303000000000004,8.4,2506,15.339,15.339
916,Bullitt,5500000,42300873,113.0,58.357,7.2,780,2.096,0.6
918,Blind Date,18000000,39321715,95.0,86.762,5.9,345,3.142,1.589
920,Cars,120000000,461983149,117.0,76.521,6.9,11316,6.677,1.201
921,Cinderella Man,88000000,108539911,144.0,79.995,7.5,1709,6.917,11.089
922,Dead Man,9000000,103800000,121.0,101.77199999999999,7.3,1163,3.452,0.6
923,Dawn of the Dead,650000,55000000,127.0,15.442,7.5,1547,3.237,2.6
924,Dawn of the Dead,26000000,102278712,101.0,57.297000000000004,7.0,3028,11.76,3.4739999999999998
925,Do the Right Thing,6500000,37295445,120.0,37.776,7.8,1261,5.78,5.78
926,Galaxy Quest,45000000,90683916,101.0,83.902,7.1,1696,1.96,7.583
927,Gremlins,11000000,153083102,106.0,50.906,7.1,5103,5.0,1.4
928,Gremlins 2: The New Batch,50000000,41482207,106.0,72.87899999999999,6.4,1938,5.0,1.4
929,Godzilla,130000000,379014294,139.0,70.072,5.6,3064,8.24,1.375
935,Dr. Strangelove,1800000,9523464,95.0,38.734,8.1,4365,9.805,10.405
939,The Jazz Singer,422000,2600000,89.0,7.3870000000000005,6.3,139,0.708,1.77
941,Lethal Weapon,15000000,120207127,110.0,102.65499999999999,7.3,3537,8.314,9.901
942,Lethal Weapon 2,25000000,227853986,114.0,98.00599999999999,7.0,2645,8.314,9.901
943,Lethal Weapon 3,35000000,321731527,118.0,113.48499999999999,6.7,2203,8.314,9.901
944,Lethal Weapon 4,140000000,285444603,127.0,115.57199999999999,6.6,2019,8.314,9.901
947,Lawrence of Arabia,15000000,69995385,227.0,64.13300000000001,8.0,2240,4.935,1.6520000000000001
948,Halloween,325000,70274000,91.0,47.039,7.6,4058,10.702,14.558
949,Heat,60000000,187436818,170.0,119.298,7.9,5299,9.081,10.481
950,Ice Age: The Meltdown,80000000,660998756,91.0,68.586,6.7,8095,1.844,0.792
951,Kindergarten Cop,15000000,201957688,111.0,71.36600000000001,6.1,1894,8.644,9.749
953,Madagascar,75000000,542063846,86.0,69.808,6.9,8885,12.341999999999999,0.6
954,Mission: Impossible,80000000,457731198,110.0,88.672,6.9,6839,6.328,32.613
955,Mission: Impossible II,125000000,546388105,123.0,89.96600000000001,6.1,5151,10.265,32.613
956,Mission: Impossible III,150000000,397850012,126.0,90.485,6.7,5231,7.733,33.213
957,Spaceballs,22700000,38119483,96.0,75.52000000000001,6.8,2291,6.95,8.776
787390,Terezin: Children of the Holocaust,6000,20000,103.0,3.0,0.0,0,1.2,0.0
961,The General,750000,1000000,79.0,18.226000000000003,8.1,832,11.254000000000001,10.574000000000002
962,The Gold Rush,923000,4000000,89.0,30.512999999999998,8.0,1142,15.339,15.339
963,The Maltese Falcon,375000,1772000,100.0,55.928999999999995,7.8,1208,5.042,1.62
263109,Shaun the Sheep Movie,25000000,106209378,85.0,16.473999999999997,7.0,1100,5.7219999999999995,1.58
966,The Magnificent Seven,2000000,4905000,128.0,74.42800000000001,7.6,1336,3.215,3.215
967,Spartacus,12000000,60000000,197.0,42.266,7.6,1608,9.805,1.9129999999999998
968,Dog Day Afternoon,1800000,46665856,125.0,71.842,7.8,2215,4.158,3.305
263115,Logan,97000000,619021436,137.0,70.953,7.8,16477,6.924,13.856
976,Sweet Smell of Success,3400000,2500000,97.0,26.731,7.7,312,1.4,0.84
978,Seven Years in Tibet,70000000,131457682,136.0,80.01400000000001,7.2,2177,2.603,6.027
982,The Manchurian Candidate,2200000,7700000,126.0,40.319,7.7,490,10.564,11.964
983,The Man Who Would Be King,8000000,12678,129.0,47.141999999999996,7.5,438,5.042,1.2
984,Dirty Harry,4000000,35976000,102.0,60.230000000000004,7.5,1759,3.486,3.486
985,Eraserhead,100000,7000000,89.0,26.881,7.5,1817,15.566,15.566
988,The China Syndrome,5900000,51718367,122.0,53.75699999999999,7.2,322,3.785,12.098
990,The Hustler,2000000,7600000,134.0,33.494,7.8,695,1.176,1.176
994,Straw Dogs,2200000,3251794,116.0,37.653999999999996,7.2,670,3.059,1.38
995,Stagecoach,531374,1103757,96.0,49.928,7.7,793,2.409,2.409
996,Double Indemnity,927262,2500000,107.0,33.607,8.2,1298,13.279,0.6
1018,Mulholland Drive,15000000,20117339,147.0,67.781,7.8,4746,15.566,6.6259999999999994
1024,Heavenly Creatures,5000000,3049135,109.0,55.57300000000001,7.0,685,17.752,0.6
1051,The French Connection,1800000,41158757,104.0,37.69,7.6,1304,1.472,0.6
1088,Whale Rider,8000000,41400000,101.0,31.326,7.3,281,1.576,1.7999999999999998
1089,Point Break,24000000,83531958,122.0,153.293,7.1,2670,4.401,6.103
1090,The Thirteenth Floor,16000000,18564088,101.0,69.14099999999999,7.0,970,1.008,10.509
1091,The Thing,15000000,19629760,109.0,44.034,8.0,5101,10.702,2.551
1103,Escape from New York,6000000,50244700,99.0,49.579,7.1,2334,10.702,16.918
1116,The Wind That Shakes the Barley,6500000,22889018,127.0,70.686,7.4,543,4.446,0.6
1124,The Prestige,40000000,109676311,130.0,151.83499999999998,8.2,12685,18.254,27.781000000000002
1125,Dreamgirls,70000000,154937680,134.0,95.17200000000001,6.8,794,9.495,2.767
1123,Catch a Fire,14000000,5710236,101.0,24.890000000000004,6.3,94,3.804,6.059
132232,Mama,15000000,146497771,100.0,69.47099999999999,6.2,3482,4.431,2.942
1162,The Miracle Worker,500000,2500000,106.0,39.06399999999999,7.8,210,1.68,2.352
1164,Babel,25000000,135330182,143.0,91.75200000000001,7.2,2958,10.912,13.982
1165,The Queen,15000000,123384128,103.0,67.915,7.0,971,4.885,2.5309999999999997
1213,The Talented Mr. Ripley,40000000,128798265,139.0,114.27600000000001,7.2,2699,2.205,2.856
1245,The Remains of the Day,11500000,23237911,134.0,82.39200000000001,7.4,928,2.412,4.452
1246,Rocky Balboa,24000000,155721132,102.0,71.003,6.8,2662,33.659,5.3759999999999994
